Date,EEM
2008-01-23,1055.031
2008-01-24,1083.187
2008-01-25,1110.982
2008-01-28,1087.556
2008-01-29,1102.665
2008-01-30,1091.202
2008-01-31,1088.570
2008-02-01,1119.846
2008-02-04,1142.316
2008-02-05,1127.607
2008-02-06,1104.702
2008-02-07,1095.346
2008-02-08,1095.214
2008-02-11,1084.009
2008-02-12,1101.107
2008-02-13,1111.357
2008-02-14,1135.633
2008-02-15,1133.660
2008-02-18,1141.537
2008-02-19,1153.564
2008-02-20,1139.373
2008-02-21,1154.400
2008-02-22,1150.145
2008-02-25,1161.302
2008-02-26,1172.141
2008-02-27,1190.728
2008-02-28,1191.879
2008-02-29,1167.497
2008-03-03,1144.712
2008-03-04,1136.038
2008-03-05,1142.008
2008-03-06,1144.122
2008-03-07,1117.348
2008-03-10,1093.786
2008-03-11,1118.246
2008-03-12,1131.003
2008-03-13,1099.671
2008-03-14,1092.391
2008-03-17,1044.489
2008-03-18,1065.023
2008-03-19,1065.793
2008-03-20,1045.793
2008-03-21,1051.864
2008-03-24,1072.589
2008-03-25,1104.346
2008-03-26,1107.445
2008-03-27,1106.507
2008-03-28,1112.607
2008-03-31,1104.430
2008-04-01,1113.614
2008-04-02,1137.528
2008-04-03,1142.739
2008-04-04,1145.054
2008-04-07,1160.467
2008-04-08,1153.401
2008-04-09,1150.206
2008-04-10,1158.621
2008-04-11,1160.197
2008-04-14,1145.108
2008-04-15,1150.669
2008-04-16,1164.833
2008-04-17,1174.098
2008-04-18,1175.690
2008-04-21,1186.836
2008-04-22,1189.579
2008-04-23,1191.940
2008-04-24,1186.984
2008-04-25,1188.842
2008-04-28,1194.214
2008-04-29,1180.004
2008-04-30,1191.365
2008-05-01,1192.663
2008-05-02,1207.294
2008-05-05,1209.635
2008-05-06,1215.259
2008-05-07,1205.861
2008-05-08,1196.274
2008-05-09,1188.446
2008-05-12,1193.941
2008-05-13,1205.422
2008-05-14,1207.414
2008-05-15,1221.230
2008-05-16,1240.140
2008-05-19,1249.555
2008-05-20,1233.499
2008-05-21,1232.940
2008-05-22,1221.781
2008-05-23,1207.790
2008-05-26,1193.213
2008-05-27,1191.821
2008-05-28,1195.298
2008-05-29,1201.692
2008-05-30,1209.870
2008-06-02,1207.587
2008-06-03,1190.478
2008-06-04,1173.301
2008-06-05,1184.286
2008-06-06,1182.678
2008-06-09,1167.385
2008-06-10,1137.927
2008-06-11,1131.275
2008-06-12,1123.042
2008-06-13,1119.870
2008-06-16,1132.820
2008-06-17,1143.716
2008-06-18,1138.633
2008-06-19,1126.599
2008-06-20,1110.323
2008-06-23,1099.543
2008-06-24,1091.558
2008-06-25,1106.209
2008-06-26,1099.712
2008-06-27,1084.793
2008-06-30,1087.119
2008-07-01,1068.746
2008-07-02,1057.154
2008-07-03,1033.483
2008-07-04,1030.318
2008-07-07,1038.289
2008-07-08,1022.606
2008-07-09,1036.971
2008-07-10,1036.527
2008-07-11,1042.998
2008-07-14,1043.040
2008-07-15,1016.169
2008-07-16,1015.896
2008-07-17,1031.395
2008-07-18,1022.159
2008-07-21,1041.496
2008-07-22,1035.642
2008-07-23,1049.920
2008-07-24,1042.771
2008-07-25,1024.520
2008-07-28,1024.403
2008-07-29,1015.794
2008-07-30,1038.961
2008-07-31,1041.856
2008-08-01,1029.808
2008-08-04,1008.338
2008-08-05,999.499
2008-08-06,1012.180
2008-08-07,1008.138
2008-08-08,990.024
2008-08-11,990.595
2008-08-12,982.515
2008-08-13,973.879
2008-08-14,983.944
2008-08-15,971.894
2008-08-18,960.072
2008-08-19,942.877
2008-08-20,961.474
2008-08-21,957.144
2008-08-22,956.219
2008-08-25,950.247
2008-08-26,938.500
2008-08-27,953.742
2008-08-28,956.959
2008-08-29,956.253
2008-09-01,934.631
2008-09-02,928.599
2008-09-03,911.958
2008-09-04,893.271
2008-09-05,873.680
2008-09-08,902.505
2008-09-09,868.583
2008-09-10,858.938
2008-09-11,839.812
2008-09-12,855.472
2008-09-15,825.348
2008-09-16,784.608
2008-09-17,768.919
2008-09-18,767.838
2008-09-19,845.563
2008-09-22,854.475
2008-09-23,830.322
2008-09-24,831.305
2008-09-25,838.289
2008-09-26,823.669
2008-09-29,775.057
2008-09-30,786.924
2008-10-01,786.174
2008-10-02,759.498
2008-10-03,741.726
2008-10-06,671.179
2008-10-07,659.089
2008-10-08,605.841
2008-10-09,618.902
2008-10-10,591.901
2008-10-13,635.663
2008-10-14,673.749
2008-10-15,623.297
2008-10-16,576.501
2008-10-17,567.920
2008-10-20,590.592
2008-10-21,580.200
2008-10-22,534.668
2008-10-23,514.291
2008-10-24,473.393
2008-10-27,454.340
2008-10-28,484.927
2008-10-29,507.547
2008-10-30,561.335
2008-10-31,570.521
2008-11-03,584.360
2008-11-04,603.142
2008-11-05,600.179
2008-11-06,557.661
2008-11-07,564.763
2008-11-10,583.018
2008-11-11,555.624
2008-11-12,533.486
2008-11-13,524.120
2008-11-14,530.280
2008-11-17,520.095
2008-11-18,500.482
2008-11-19,489.590
2008-11-20,464.311
2008-11-21,467.635
2008-11-24,485.521
2008-11-25,500.375
2008-11-26,513.265
2008-11-27,525.954
2008-11-28,526.972
2008-12-01,513.391
2008-12-02,501.225
2008-12-03,503.380
2008-12-04,501.766
2008-12-05,497.511
2008-12-08,537.085
2008-12-09,537.549
2008-12-10,562.442
2008-12-11,568.888
2008-12-12,551.712
2008-12-15,562.670
2008-12-16,571.853
2008-12-17,586.145
2008-12-18,590.296
2008-12-19,582.058
2008-12-22,567.339
2008-12-23,555.817
2008-12-24,553.684
2008-12-25,552.452
2008-12-26,551.578
2008-12-29,557.471
2008-12-30,565.779
2008-12-31,567.042
2009-01-01,568.209
2009-01-02,580.957
2009-01-05,598.940
2009-01-06,607.395
2009-01-07,595.207
2009-01-08,578.400
2009-01-09,571.249
2009-01-12,553.221
2009-01-13,550.894
2009-01-14,542.848
2009-01-15,526.642
2009-01-16,537.837
2009-01-19,533.841
2009-01-20,517.536
2009-01-21,515.164
2009-01-22,514.362
2009-01-23,507.289
2009-01-26,515.879
2009-01-27,518.929
2009-01-28,533.112
2009-01-29,532.177
2009-01-30,529.532
2009-02-02,517.137
2009-02-03,525.347
2009-02-04,535.968
2009-02-05,536.569
2009-02-06,557.526
2009-02-09,564.807
2009-02-10,561.381
2009-02-11,553.542
2009-02-12,542.693
2009-02-13,554.308
2009-02-16,547.551
2009-02-17,520.874
2009-02-18,516.326
2009-02-19,521.398
2009-02-20,502.509
2009-02-23,510.143
2009-02-24,502.740
2009-02-25,505.425
2009-02-26,505.837
2009-02-27,499.304
2009-03-02,475.080
2009-03-03,476.159
2009-03-04,493.467
2009-03-05,488.148
2009-03-06,488.314
2009-03-09,485.292
2009-03-10,502.701
2009-03-11,512.503
2009-03-12,515.967
2009-03-13,527.977
2009-03-16,539.660
2009-03-17,541.919
2009-03-18,543.878
2009-03-19,557.456
2009-03-20,552.991
2009-03-23,579.310
2009-03-24,581.513
2009-03-25,587.446
2009-03-26,599.731
2009-03-27,591.320
2009-03-30,561.456
2009-03-31,569.967
2009-04-01,580.758
2009-04-02,613.072
2009-04-03,617.114
2009-04-06,623.031
2009-04-07,615.888
2009-04-08,610.220
2009-04-09,632.628
2009-04-10,636.045
2009-04-13,640.597
2009-04-14,645.561
2009-04-15,643.855
2009-04-16,648.392
2009-04-17,643.398
2009-04-20,633.484
2009-04-21,627.245
2009-04-22,629.231
2009-04-23,639.753
2009-04-24,647.837
2009-04-27,633.518
2009-04-28,623.720
2009-04-29,645.562
2009-04-30,662.730
2009-05-01,662.835
2009-05-04,700.985
2009-05-05,704.294
2009-05-06,712.051
2009-05-07,714.913
2009-05-08,725.131
2009-05-11,723.585
2009-05-12,721.131
2009-05-13,709.866
2009-05-14,699.391
2009-05-15,707.928
2009-05-18,728.492
2009-05-19,745.819
2009-05-20,756.070
2009-05-21,740.957
2009-05-22,746.417
2009-05-25,747.094
2009-05-26,739.618
2009-05-27,754.180
2009-05-28,761.744
2009-05-29,773.121
2009-06-01,802.210
2009-06-02,795.592
2009-06-03,784.221
2009-06-04,781.757
2009-06-05,786.965
2009-06-08,772.253
2009-06-09,771.184
2009-06-10,789.135
2009-06-11,791.032
2009-06-12,790.185
2009-06-15,769.938
2009-06-16,764.629
2009-06-17,749.021
2009-06-18,743.723
2009-06-19,750.473
2009-06-22,736.481
2009-06-23,723.719
2009-06-24,741.797
2009-06-25,750.225
2009-06-26,761.919
2009-06-29,764.679
2009-06-30,761.295
2009-07-01,773.073
2009-07-02,766.137
2009-07-03,766.318
2009-07-06,751.335
2009-07-07,750.722
2009-07-08,739.454
2009-07-09,741.747
2009-07-10,736.019
2009-07-13,723.052
2009-07-14,739.582
2009-07-15,766.052
2009-07-16,773.408
2009-07-17,782.680
2009-07-20,807.021
2009-07-21,810.463
2009-07-22,806.551
2009-07-23,822.114
2009-07-24,823.714
2009-07-27,833.663
2009-07-28,836.593
2009-07-29,822.438
2009-07-30,833.544
2009-07-31,844.024
2009-08-03,864.729
2009-08-04,860.618
2009-08-05,854.541
2009-08-06,855.518
2009-08-07,852.931
2009-08-10,854.779
2009-08-11,844.900
2009-08-12,840.239
2009-08-13,855.638
2009-08-14,852.738
2009-08-17,819.831
2009-08-18,825.194
2009-08-19,822.861
2009-08-20,837.120
2009-08-21,845.507
2009-08-24,861.370
2009-08-25,858.259
2009-08-26,851.884
2009-08-27,843.994
2009-08-28,851.462
2009-08-31,839.460
2009-09-01,842.114
2009-09-02,831.038
2009-09-03,840.988
2009-09-04,853.319
2009-09-07,864.981
2009-09-08,880.785
2009-09-09,879.936
2009-09-10,887.053
2009-09-11,894.299
2009-09-14,884.590
2009-09-15,894.004
2009-09-16,913.510
2009-09-17,919.890
2009-09-18,918.900
2009-09-21,910.705
2009-09-22,922.307
2009-09-23,918.559
2009-09-24,908.129
2009-09-25,908.074
2009-09-28,904.536
2009-09-29,913.189
2009-09-30,914.045
2009-10-01,911.262
2009-10-02,901.385
2009-10-05,907.024
2009-10-06,925.953
2009-10-07,928.890
2009-10-08,939.912
2009-10-09,946.287
2009-10-12,950.343
2009-10-13,950.985
2009-10-14,972.098
2009-10-15,975.792
2009-10-16,966.037
2009-10-19,976.975
2009-10-20,972.191
2009-10-21,968.276
2009-10-22,961.454
2009-10-23,967.950
2009-10-26,966.416
2009-10-27,946.948
2009-10-28,916.645
2009-10-29,921.345
2009-10-30,914.259
2009-11-02,911.157
2009-11-03,903.460
2009-11-04,926.135
2009-11-05,930.090
2009-11-06,936.358
2009-11-09,959.657
2009-11-10,963.089
2009-11-11,972.094
2009-11-12,958.883
2009-11-13,962.511
2009-11-16,982.428
2009-11-17,980.405
2009-11-18,981.792
2009-11-19,968.460
2009-11-20,965.081
2009-11-23,977.197
2009-11-24,972.185
2009-11-25,978.654
2009-11-26,957.981
2009-11-27,941.009
2009-11-30,953.128
2009-12-01,973.313
2009-12-02,981.565
2009-12-03,986.070
2009-12-04,983.324
2009-12-07,980.344
2009-12-08,969.191
2009-12-09,962.596
2009-12-10,965.256
2009-12-11,972.786
2009-12-14,979.211
2009-12-15,975.011
2009-12-16,973.419
2009-12-17,954.931
2009-12-18,950.210
2009-12-21,946.415
2009-12-22,953.922
2009-12-23,964.409
2009-12-24,973.863
2009-12-25,974.195
2009-12-28,981.143
2009-12-29,980.582
2009-12-30,980.610
2009-12-31,989.469
2010-01-01,989.469
2010-01-04,1004.511
2010-01-05,1015.257
2010-01-06,1021.752
2010-01-07,1014.421
2010-01-08,1016.406
2010-01-11,1028.070
2010-01-12,1021.180
2010-01-13,1012.095
2010-01-14,1013.292
2010-01-15,1010.775
2010-01-18,1012.548
2010-01-19,1013.412
2010-01-20,997.492
2010-01-21,981.165
2010-01-22,963.852
2010-01-25,959.059
2010-01-26,938.062
2010-01-27,928.706
2010-01-28,940.074
2010-01-29,933.590
2010-02-01,934.223
2010-02-02,940.431
2010-02-03,952.257
2010-02-04,926.414
2010-02-05,897.700
2010-02-08,894.072
2010-02-09,908.666
2010-02-10,912.493
2010-02-11,922.908
2010-02-12,921.749
2010-02-15,924.726
2010-02-16,932.550
2010-02-17,945.085
2010-02-18,943.112
2010-02-19,933.354
2010-02-22,943.299
2010-02-23,940.209
2010-02-24,933.227
2010-02-25,922.928
2010-02-26,935.929
2010-03-01,947.895
2010-03-02,959.662
2010-03-03,966.434
2010-03-04,961.341
2010-03-05,974.923
2010-03-08,986.080
2010-03-09,986.153
2010-03-10,993.443
2010-03-11,989.832
2010-03-12,992.681
2010-03-15,983.036
2010-03-16,991.483
2010-03-17,1005.766
2010-03-18,1001.507
2010-03-19,997.940
2010-03-22,989.926
2010-03-23,994.116
2010-03-24,992.002
2010-03-25,989.952
2010-03-26,993.078
2010-03-29,1003.666
2010-03-30,1009.331
2010-03-31,1010.334
2010-04-01,1027.274
2010-04-02,1028.538
2010-04-05,1036.617
2010-04-06,1039.266
2010-04-07,1042.988
2010-04-08,1036.311
2010-04-09,1043.997
2010-04-12,1041.377
2010-04-13,1033.806
2010-04-14,1046.444
2010-04-15,1047.513
2010-04-16,1032.083
2010-04-19,1011.290
2010-04-20,1022.863
2010-04-21,1026.891
2010-04-22,1020.674
2010-04-23,1024.071
2010-04-26,1035.216
2010-04-27,1020.236
2010-04-28,1005.271
2010-04-29,1014.081
2010-04-30,1020.033
2010-05-03,1008.314
2010-05-04,990.642
2010-05-05,970.244
2010-05-06,948.535
2010-05-07,927.037
2010-05-10,967.229
2010-05-11,958.827
2010-05-12,968.004
2010-05-13,975.563
2010-05-14,959.815
2010-05-17,939.740
2010-05-18,939.775
2010-05-19,910.550
2010-05-20,882.420
2010-05-21,886.657
2010-05-24,891.499
2010-05-25,855.523
2010-05-26,883.181
2010-05-27,904.182
2010-05-28,917.047
2010-05-31,926.404
2010-06-01,907.132
2010-06-02,908.554
2010-06-03,924.669
2010-06-04,913.486
2010-06-07,889.655
2010-06-08,891.116
2010-06-09,895.215
2010-06-10,906.976
2010-06-11,917.177
2010-06-14,930.296
2010-06-15,937.677
2010-06-16,943.360
2010-06-17,947.204
2010-06-18,953.481
2010-06-21,978.592
2010-06-22,967.612
2010-06-23,960.207
2010-06-24,952.130
2010-06-25,947.560
2010-06-28,951.806
2010-06-29,924.812
2010-06-30,917.985
2010-07-01,909.303
2010-07-02,913.546
2010-07-05,913.111
2010-07-06,930.456
2010-07-07,930.200
2010-07-08,940.751
2010-07-09,951.855
2010-07-12,952.491
2010-07-13,957.220
2010-07-14,961.510
2010-07-15,957.136
2010-07-16,948.919
2010-07-19,945.059
2010-07-20,953.681
2010-07-21,964.646
2010-07-22,973.393
2010-07-23,981.422
2010-07-26,985.479
2010-07-27,991.039
2010-07-28,991.294
2010-07-29,993.836
2010-07-30,991.410
2010-08-02,1012.941
2010-08-03,1009.667
2010-08-04,1011.480
2010-08-05,1011.716
2010-08-06,1010.953
2010-08-09,1015.990
2010-08-10,1001.704
2010-08-11,982.228
2010-08-12,976.181
2010-08-13,980.475
2010-08-16,985.239
2010-08-17,993.787
2010-08-18,994.095
2010-08-19,994.245
2010-08-20,988.162
2010-08-23,986.297
2010-08-24,973.577
2010-08-25,962.642
2010-08-26,966.047
2010-08-27,970.040
2010-08-30,972.291
2010-08-31,970.046
2010-09-01,989.760
2010-09-02,995.277
2010-09-03,1003.747
2010-09-06,1011.728
2010-09-07,1006.139
2010-09-08,1004.549
2010-09-09,1009.088
2010-09-10,1012.984
2010-09-13,1033.637
2010-09-14,1035.513
2010-09-15,1038.112
2010-09-16,1031.059
2010-09-17,1035.938
2010-09-20,1044.184
2010-09-21,1043.952
2010-09-22,1047.950
2010-09-23,1047.157
2010-09-24,1053.267
2010-09-27,1061.566
2010-09-28,1061.322
2010-09-29,1070.379
2010-09-30,1075.529
2010-10-01,1086.090
2010-10-04,1090.761
2010-10-05,1096.857
2010-10-06,1106.748
2010-10-07,1102.824
2010-10-08,1101.267
2010-10-11,1107.666
2010-10-12,1098.949
2010-10-13,1117.687
2010-10-14,1127.195
2010-10-15,1121.433
2010-10-18,1112.423
2010-10-19,1097.657
2010-10-20,1101.282
2010-10-21,1106.227
2010-10-22,1105.193
2010-10-25,1115.298
2010-10-26,1116.610
2010-10-27,1098.928
2010-10-28,1102.824
2010-10-29,1105.754
2010-11-01,1120.851
2010-11-02,1124.188
2010-11-03,1132.440
2010-11-04,1151.080
2010-11-05,1155.942
2010-11-08,1154.181
2010-11-09,1154.624
2010-11-10,1147.954
2010-11-11,1138.844
2010-11-12,1121.166
2010-11-15,1115.051
2010-11-16,1100.575
2010-11-17,1093.824
2010-11-18,1110.979
2010-11-19,1112.016
2010-11-22,1113.652
2010-11-23,1090.012
2010-11-24,1096.722
2010-11-25,1099.060
2010-11-26,1081.059
2010-11-29,1080.694
2010-11-30,1075.853
2010-12-01,1097.502
2010-12-02,1114.032
2010-12-03,1121.776
2010-12-06,1126.431
2010-12-07,1130.480
2010-12-08,1115.250
2010-12-09,1116.565
2010-12-10,1114.794
2010-12-13,1122.851
2010-12-14,1128.890
2010-12-15,1120.288
2010-12-16,1111.848
2010-12-17,1115.417
2010-12-20,1111.008
2010-12-21,1124.344
2010-12-22,1126.491
2010-12-23,1127.781
2010-12-24,1126.828
2010-12-27,1124.960
2010-12-28,1125.899
2010-12-29,1136.887
2010-12-30,1145.788
2010-12-31,1151.385
2011-01-03,1163.499
2011-01-04,1165.045
2011-01-05,1160.979
2011-01-06,1154.989
2011-01-07,1147.141
2011-01-10,1136.204
2011-01-11,1143.143
2011-01-12,1163.066
2011-01-13,1163.034
2011-01-14,1160.035
2011-01-17,1154.546
2011-01-18,1159.002
2011-01-19,1161.189
2011-01-20,1143.160
2011-01-21,1136.650
2011-01-24,1136.691
2011-01-25,1135.920
2011-01-26,1142.493
2011-01-27,1141.822
2011-01-28,1126.286
2011-01-31,1119.079
2011-02-01,1130.739
2011-02-02,1135.325
2011-02-03,1133.124
2011-02-04,1129.692
2011-02-07,1128.275
2011-02-08,1126.943
2011-02-09,1110.323
2011-02-10,1089.283
2011-02-11,1091.165
2011-02-14,1105.577
2011-02-15,1104.096
2011-02-16,1108.584
2011-02-17,1111.918
2011-02-18,1122.008
2011-02-21,1120.481
2011-02-22,1101.659
2011-02-23,1095.996
2011-02-24,1087.104
2011-02-25,1099.455
2011-02-28,1107.767
2011-03-01,1112.150
2011-03-02,1113.306
2011-03-03,1127.446
2011-03-04,1138.475
2011-03-07,1132.022
2011-03-08,1135.773
2011-03-09,1135.666
2011-03-10,1115.692
2011-03-11,1108.524
2011-03-14,1116.912
2011-03-15,1092.651
2011-03-16,1096.326
2011-03-17,1091.447
2011-03-18,1098.595
2011-03-21,1110.152
2011-03-22,1120.095
2011-03-23,1123.622
2011-03-24,1134.707
2011-03-25,1143.942
2011-03-28,1138.364
2011-03-29,1142.564
2011-03-30,1159.521
2011-03-31,1170.870
2011-04-01,1185.121
2011-04-04,1193.134
2011-04-05,1194.834
2011-04-06,1203.469
2011-04-07,1202.238
2011-04-08,1206.031
2011-04-11,1200.241
2011-04-12,1177.310
2011-04-13,1185.324
2011-04-14,1182.208
2011-04-15,1181.571
2011-04-18,1162.081
2011-04-19,1166.412
2011-04-20,1194.987
2011-04-21,1205.898
2011-04-22,1205.964
2011-04-25,1203.748
2011-04-26,1203.332
2011-04-27,1202.430
2011-04-28,1200.710
2011-04-29,1204.028
2011-05-02,1206.485
2011-05-03,1185.756
2011-05-04,1170.928
2011-05-05,1161.681
2011-05-06,1163.338
2011-05-09,1161.942
2011-05-10,1166.641
2011-05-11,1165.910
2011-05-12,1147.585
2011-05-13,1144.689
2011-05-16,1136.659
2011-05-17,1133.390
2011-05-18,1142.466
2011-05-19,1140.425
2011-05-20,1140.547
2011-05-23,1113.796
2011-05-24,1124.616
2011-05-25,1118.020
2011-05-26,1133.369
2011-05-27,1147.819
2011-05-30,1148.149
2011-05-31,1167.972
2011-06-01,1166.717
2011-06-02,1158.958
2011-06-03,1155.506
2011-06-06,1149.001
2011-06-07,1152.556
2011-06-08,1145.467
2011-06-09,1142.245
2011-06-10,1128.851
2011-06-13,1124.672
2011-06-14,1134.400
2011-06-15,1127.798
2011-06-16,1107.430
2011-06-17,1103.738
2011-06-20,1098.325
2011-06-21,1113.026
2011-06-22,1116.251
2011-06-23,1105.307
2011-06-24,1115.673
2011-06-27,1112.543
2011-06-28,1121.139
2011-06-29,1132.788
2011-06-30,1146.219
2011-07-01,1156.740
2011-07-04,1169.495
2011-07-05,1166.199
2011-07-06,1161.171
2011-07-07,1167.606
2011-07-08,1163.926
2011-07-11,1142.817
2011-07-12,1121.268
2011-07-13,1137.880
2011-07-14,1135.424
2011-07-15,1135.599
2011-07-18,1122.393
2011-07-19,1129.001
2011-07-20,1136.794
2011-07-21,1143.293
2011-07-22,1153.183
2011-07-25,1148.180
2011-07-26,1156.561
2011-07-27,1148.991
2011-07-28,1145.395
2011-07-29,1137.731
2011-08-01,1147.596
2011-08-02,1126.968
2011-08-03,1102.593
2011-08-04,1073.021
2011-08-05,1041.068
2011-08-08,990.185
2011-08-09,968.510
2011-08-10,980.744
2011-08-11,989.948
2011-08-12,989.737
2011-08-15,1013.414
2011-08-16,1018.644
2011-08-17,1024.451
2011-08-18,995.439
2011-08-19,970.157
2011-08-22,966.060
2011-08-23,985.803
2011-08-24,978.209
2011-08-25,973.051
2011-08-26,975.924
2011-08-29,1004.570
2011-08-30,1013.682
2011-08-31,1033.150
2011-09-01,1038.001
2011-09-02,1021.884
2011-09-05,989.595
2011-09-06,988.054
2011-09-07,1009.751
2011-09-08,1013.527
2011-09-09,992.306
2011-09-12,969.970
2011-09-13,964.426
2011-09-14,952.548
2011-09-15,963.721
2011-09-16,976.843
2011-09-19,949.391
2011-09-20,951.149
2011-09-21,940.016
2011-09-22,880.644
2011-09-23,861.529
2011-09-26,851.510
2011-09-27,893.465
2011-09-28,891.052
2011-09-29,894.482
2011-09-30,880.434
2011-10-03,852.239
2011-10-04,831.215
2011-10-05,836.544
2011-10-06,864.078
2011-10-07,883.898
2011-10-10,898.265
2011-10-11,909.426
2011-10-12,923.154
2011-10-13,930.474
2011-10-14,935.502
2011-10-17,941.024
2011-10-18,925.133
2011-10-19,932.954
2011-10-20,907.714
2011-10-21,920.071
2011-10-24,949.393
2011-10-25,955.283
2011-10-26,960.378
2011-10-27,993.814
2011-10-28,1010.119
2011-10-31,995.562
2011-11-01,968.691
2011-11-02,977.108
2011-11-03,973.993
2011-11-04,989.628
2011-11-07,990.288
2011-11-08,990.550
2011-11-09,980.015
2011-11-10,953.951
2011-11-11,971.155
2011-11-14,976.861
2011-11-15,969.196
2011-11-16,960.046
2011-11-17,951.966
2011-11-18,934.076
2011-11-21,909.838
2011-11-22,909.336
2011-11-23,885.256
2011-11-24,888.236
2011-11-25,877.405
2011-11-28,902.278
2011-11-29,909.483
2011-11-30,928.325
2011-12-01,959.118
2011-12-02,960.831
2011-12-05,966.193
2011-12-06,953.498
2011-12-07,959.335
2011-12-08,947.592
2011-12-09,934.176
2011-12-12,924.906
2011-12-13,916.865
2011-12-14,903.949
2011-12-15,896.679
2011-12-16,904.092
2011-12-19,888.766
2011-12-20,900.787
2011-12-21,916.205
2011-12-22,919.553
2011-12-23,927.704
2011-12-26,927.629
2011-12-27,924.277
2011-12-28,913.105
2011-12-29,914.209
2011-12-30,916.387
2012-01-02,917.084
2012-01-03,939.912
2012-01-04,937.540
2012-01-05,932.443
2012-01-06,927.061
2012-01-09,930.870
2012-01-10,948.819
2012-01-11,948.652
2012-01-12,953.480
2012-01-13,952.922
2012-01-16,951.831
2012-01-17,972.347
2012-01-18,980.929
2012-01-19,991.382
2012-01-20,995.078
2012-01-23,999.644
2012-01-24,997.604
2012-01-25,999.598
2012-01-26,1014.976
2012-01-27,1016.610
2012-01-30,1006.167
2012-01-31,1019.394
2012-02-01,1029.852
2012-02-02,1043.957
2012-02-03,1048.356
2012-02-06,1047.216
2012-02-07,1048.558
2012-02-08,1060.700
2012-02-09,1061.685
2012-02-10,1042.152
2012-02-13,1053.000
2012-02-14,1046.958
2012-02-15,1058.472
2012-02-16,1049.240
2012-02-17,1062.460
2012-02-20,1066.512
2012-02-21,1064.414
2012-02-22,1064.560
2012-02-23,1059.256
2012-02-24,1067.560
2012-02-27,1056.513
2012-02-28,1068.823
2012-02-29,1079.443
2012-03-01,1076.421
2012-03-02,1079.936
2012-03-05,1065.301
2012-03-06,1041.201
2012-03-07,1037.713
2012-03-08,1052.690
2012-03-09,1060.008
2012-03-12,1050.502
2012-03-13,1066.543
2012-03-14,1066.830
2012-03-15,1065.453
2012-03-16,1063.343
2012-03-19,1061.314
2012-03-20,1049.788
2012-03-21,1047.619
2012-03-22,1040.576
2012-03-23,1041.956
2012-03-26,1044.312
2012-03-27,1055.417
2012-03-28,1043.903
2012-03-29,1032.604
2012-03-30,1041.447
2012-04-02,1047.721
2012-04-03,1055.628
2012-04-04,1037.326
2012-04-05,1037.263
2012-04-06,1036.706
2012-04-09,1026.292
2012-04-10,1016.169
2012-04-11,1016.208
2012-04-12,1024.898
2012-04-13,1027.306
2012-04-16,1020.004
2012-04-17,1020.080
2012-04-18,1023.754
2012-04-19,1023.486
2012-04-20,1021.508
2012-04-23,1007.959
2012-04-24,1011.127
2012-04-25,1011.537
2012-04-26,1015.944
2012-04-27,1019.498
2012-04-30,1026.016
2012-05-01,1025.556
2012-05-02,1029.831
2012-05-03,1024.273
2012-05-04,1012.957
2012-05-07,1001.846
2012-05-08,992.549
2012-05-09,977.905
2012-05-10,980.690
2012-05-11,971.014
2012-05-14,952.000
2012-05-15,946.098
2012-05-16,924.262
2012-05-17,920.776
2012-05-18,906.610
2012-05-21,913.390
2012-05-22,919.281
2012-05-23,896.964
2012-05-24,902.093
2012-05-25,902.134
2012-05-28,909.419
2012-05-29,921.707
2012-05-30,907.885
2012-05-31,906.296
2012-06-01,893.859
2012-06-04,882.464
2012-06-05,886.412
2012-06-06,902.569
2012-06-07,913.184
2012-06-08,905.167
2012-06-11,914.873
2012-06-12,912.997
2012-06-13,919.468
2012-06-14,913.545
2012-06-15,925.218
2012-06-18,934.061
2012-06-19,943.440
2012-06-20,948.271
2012-06-21,932.361
2012-06-22,917.175
2012-06-25,904.150
2012-06-26,906.852
2012-06-27,913.171
2012-06-28,906.711
2012-06-29,937.354
2012-07-02,941.398
2012-07-03,956.766
2012-07-04,956.262
2012-07-05,955.180
2012-07-06,946.010
2012-07-09,935.661
2012-07-10,934.247
2012-07-11,932.383
2012-07-12,914.070
2012-07-13,926.133
2012-07-16,926.733
2012-07-17,933.141
2012-07-18,930.895
2012-07-19,941.130
2012-07-20,936.868
2012-07-23,912.470
2012-07-24,909.430
2012-07-25,905.649
2012-07-26,916.444
2012-07-27,941.764
2012-07-30,948.971
2012-07-31,952.488
2012-08-01,954.225
2012-08-02,944.945
2012-08-03,952.789
2012-08-06,967.443
2012-08-07,967.848
2012-08-08,970.600
2012-08-09,979.278
2012-08-10,979.254
2012-08-13,972.585
2012-08-14,977.254
2012-08-15,974.231
2012-08-16,975.819
2012-08-17,971.050
2012-08-20,969.208
2012-08-21,975.463
2012-08-22,969.427
2012-08-23,974.090
2012-08-24,965.467
2012-08-27,960.859
2012-08-28,956.761
2012-08-29,952.910
2012-08-30,944.389
2012-08-31,947.328
2012-09-03,952.831
2012-09-04,947.370
2012-09-05,939.511
2012-09-06,950.451
2012-09-07,968.821
2012-09-10,969.970
2012-09-11,973.090
2012-09-12,978.483
2012-09-13,982.003
2012-09-14,1014.070
2012-09-17,1012.631
2012-09-18,1006.841
2012-09-19,1009.435
2012-09-20,998.271
2012-09-21,1006.599
2012-09-24,1004.372
2012-09-25,1001.854
2012-09-26,990.372
2012-09-27,998.361
2012-09-28,1002.656
2012-10-01,1005.080
